id	text	original	pos	neg	senti_score	new	matched
9690421	가슴 먹먹하 아름답 영화	1	1	0	1	1.0	True
4063724	도널드 덕 대피 덕의 피아노 앙상블 부분 전율 저메키스 최고 걸작	1	2	0	2	1.0	True
10114285	웃 울 오랜만 영화 힐링 하 ^^	1	1	1	0	0.0	False
4001392	정말 재미있	1	1	0	1	1.0	True
6078701	너무 재미있 진짜	1	1	1	0	0.0	False
10178565	와 굉장하 영화 열심히 살	1	2	0	2	1.0	True
8178193	요즘 작가 꼭 보 하 드라마	1	0	0	0	0.0	False
6200721	대박	1	0	0	0	0.0	False
10097496	굿 굿 다소 지루하 부분 있 정말 재미있 보 영화	1	1	0	1	1.0	True
9639822	재미있	1	1	0	1	1.0	True
9994631	진심 가 사랑하 보고 또 헤어지 보 구차 하 붙잡 보 너무 공감 영 후반 되 이해하 같 정말 너무 가슴 아프 아름답 현실적 잔인하 영화 ㅜㅜ	1	4	2	2	1.0	True
3786727	비극적 현실 그 속 피어나 진정하 희극 올해 꼭 보 영화	1	0	0	0	0.0	False
8509662	보 내내 되 같	1	0	0	0	0.0	False
10009883	부정하 수 없 대한민국 원탑 공포 영화	1	0	2	-2	0.0	False
9252850	오사카 조고 럭비 부 화이팅 두분 감독 좋 영화 감사하	1	2	0	2	1.0	True
8783595	이런 스릴러 호러 느낌 오랜만 재미있	1	1	0	1	1.0	True
8359171	끝 ㅠㅠ 디저트 더 들 보 ㅠㅠ ㅠㅠ 결 방 ㅠㅠ ㅠ	1	0	0	0	0.0	False
9500546	영화 보 내내 매기 웃 모습 흠뻑 빠지 있 그래서 더 슬프	1	1	2	-1	0.0	False
7140850	올리비아 핫세 진리	1	0	0	0	0.0	False
5285582	추천	1	1	0	1	1.0	True
7963024	시간 지나 드라마 인 너무 재미있 본 후한 평점 주 박 신 정말 역활 잘 맞 신선하 캐릭터 소화 드라마 빛내 같	1	4	3	1	1.0	True
10138385	팔 절단 씬 이후 터지 순간 넘치 흐르 카타르시스 미치 돋 소름	1	0	4	-4	0.0	False
6358790	시즌 가 절실하 ㅜ	1	0	0	0	0.0	False
3698228	어린아이 아이 잃 아줌마 교감 책 먼저 접하 영화 감동 배가 시키	1	1	1	0	0.0	False
6291598	로미오 줄리엣 안 로미오 줄리엣	1	0	0	0	0.0	False
10174803	넘넘 재미지 독특하 캐 내용 스토리 참 알차	1	1	1	0	0.0	False
9458685	현실감 공공 기관 직장 분위기 자연 배우 연기 좋 꿈 현실 언제나 하 순간 선택 결정	1	1	1	0	0.0	False
8844459	슬프 아버지 ㅠㅠ	1	0	1	-1	0.0	False
9240083	처음 보 영화 지하철 짐승 장난 치 정말 미안하	1	0	1	-1	0.0	False
8704193	평점 너무 낮 만점 ㅋ	1	0	1	-1	0.0	False
7407842	기억하 최고 한국 영화	1	1	0	1	1.0	True
6672822	누벨바그 영화적 영화 창작하 작가 원하 시대 딱 맞 영화 한편	1	2	1	1	1.0	True
10034593	안재모 김두한 역 맡 때 제일 재미있	1	1	0	1	1.0	True
827524	응큼하 순수하 진실되 영화 연기 최고	1	1	1	0	0.0	False
2273696	ㅋㅋ ㅋㅋ ㅋ 정말 재미있 영화 현실적 독특하 ㅋㅋ 너무너무 재미있	1	1	0	1	1.0	True
8739881	진짜 재미 만땅 무	1	0	0	0	0.0	False
7214010	어린이 어른 상관없이 보 스피드 하 애니메이션	1	0	0	0	0.0	False
2053167	가슴 시리 눈물 사랑 매염방 혼신 연기	1	1	1	0	0.0	False
6873935	너무 감동적 영화 나중 보	1	0	1	-1	0.0	False
301728	왕가위 작품 굿 죽이	1	0	1	-1	0.0	False
10090289	헉 진짜 야하 최근 나오 성인영 화 최고 내용 좋 수준 다르	1	2	1	1	1.0	True
1418857	재미있 ㅎㅎ 궁 더 재미있 ㅎㅎ	1	1	0	1	1.0	True
9652678	같 극 밀어내 하 서로 사랑 너무 강하 안타깝 모자 관계	1	1	1	0	0.0	False
5718086	아이 재미있 시청하	1	1	0	1	1.0	True
8536483	성준 캐스팅 완벽 포근하 순정 정인 감수 퍼 나 연기 제대로 소화 하 김소연 연기 너무 잘하 다른 연기자 아주 캐릭터 딱딱 들어맞 연기하 로 앞 쭉쭉 만들 ㅎ	1	0	2	-2	0.0	False
4958075	비교적 덜 알리 있 유덕화 베스트 반드시 포함되 하 작품	1	0	0	0	0.0	False
113229	ㅋㅋ	1	0	0	0	0.0	False
2925557	혼자 잡 같 람보 ㄷㄷ	1	0	0	0	0.0	False
9357077	노홍철 하차 말 ㅜㅜ ㅜ	1	0	0	0	0.0	False
5717757	고아라 연기 정말 좋 역시 훈 녀	1	1	1	0	0.0	False
10148618	최근 액션 영화	1	0	0	0	0.0	False
8838948	웃기 짠하 공감되 설레 기 까지 하 독특하 드라마 탄생 재미있 다음 회가 많이 기대 되	1	2	0	2	1.0	True
5354062	아름답 슬프 영화	1	1	1	0	0.0	False
2766919	구성 스토리 전개 왠지 울 영화 클래식 마 닮	1	0	2	-2	0.0	False
5931578	재미있 ㅋㅋ	1	1	0	1	1.0	True
6783553	점점 떨어지 느낌 하지만 좋 왜 컨셉 유지하 기대 해보	1	2	1	1	1.0	True
7517234	시	1	0	0	0	0.0	False
3829341	흥미 보 여배우 이쁘 반하	1	0	0	0	0.0	False
5760250	흐름 여운 가히 일품 일본 색감 그리 선호하 매료 영화	1	0	0	0	0.0	False
8725770	사실 이 영화 백미 주연 디카프리오 은퇴하 삼총사 생각하 삼총사 소재 하 많 영화 있 퇴물 되 삼총사 서포트 역할 나오 점 상당히 독특하 매력적 영화	1	0	0	0	0.0	False
678393	시즌 가 나오 배우 너무 크	1	1	1	0	0.0	False
9666980	왜 수 없	1	0	0	0	0.0	False
10026302	자본주의 사회 선 악의 구분 누리 문명 착취하 대가 모르 무죄 모두 유죄 이 영화 모든 요소 갖추 팔방미인 길 런닝 타임 끝 오히려 아쉽 명작	1	0	2	-2	0.0	False
3901157	비보 대박 ㅎㅎ ㅎ	1	0	0	0	0.0	False
4813766	음 보 잘 만들 같 물론 매트릭스 날 거랑 보스 죽 허무하 빼	1	1	2	-1	0.0	False
7343679	진짜 진짜 재미있 다능	1	1	0	1	1.0	True
4544068	재미 없 사람 그냥 미국 코드 안 맞 그렇 반대 마찬가지	1	1	2	-1	0.0	False
3646346	무기 가 참 멋지	1	2	2	0	0.0	False
2728252	음악 정말 압권 영화 내내 울리 퍼지 영의 기타	1	0	0	0	0.0	False
345864	이것 최고가 최고 라	1	1	0	1	1.0	True
2515483	가슴 잔잔하 여운 남 라벤더 향이 영화	1	0	0	0	0.0	False
7086840	스토리 탄탄하 남녀노소 가 릴 없이 충분히 보 하 재미있	1	2	0	2	1.0	True
10194043	재미있 보 역시	1	1	0	1	1.0	True
8400398	밑 억지 설정 상황 어두 우 그냥 입 다무 실제 자주 일어나 일 가지 짠 노인하 쌍욕 성추행하 다 일어나 다 칭찬 독려 쓰 말 인성 부족 한사람 넘치 날 세상 ㅈ	1	1	1	0	0.0	False
9499286	가볍 보 영화 미스터 비 나오 만점 주 미스터 빌 시리즈 보 웃음 빵 터 지 ㅎㅎ	1	1	0	1	1.0	True
8929290	말 그대로 선 희 정유미 매력 덩어리	1	1	0	1	1.0	True
8125342	잼 있 제대로 스릴러 제대로 액션 영상 흥미 제대로	1	0	0	0	0.0	False
4357533	하하하	1	0	0	0	0.0	False
10056539	처음 끝 너무 소름 돋 영화	1	0	2	-2	0.0	False
2920168	다른 극장판 시리즈 비교적 긴장감 탄탄하 스토리 에염 ^^	1	0	0	0	0.0	False
6028189	여고괴담 시리즈 젤 잼 쓰 서지혜 너무 이	1	0	1	-1	0.0	False
7612690	주변 종 종 보 반달곰	1	0	0	0	0.0	False
7784661	준수 귀 요 미 ㅋㅋ 예쁘 강하 크 염 ㅋㅋ	1	4	0	4	1.0	True
10072541	소중하 사람 잃 장면 김준식 아픔 절실하 느끼 전쟁 아무런 의미 없 살육 절대로 일어나 서 안되 임 이 영화 통하 눈물 깨닫 되	1	1	3	-2	0.0	False
9998259	슬프 따뜻하 행복하 아름답 이야기	1	2	1	1	1.0	True
4977336	응원 밴드 드럼 배틀 상당히 피 끓 하 장면 강력하 추천	1	1	1	0	0.0	False
7696478	한혜진 힐링	1	0	0	0	0.0	False
6366502	아하 커플 짱 몰 세계 알 되 너무 재미있 드라마 앓이 하 ㅎ	1	1	1	0	0.0	False
9215583	젊은 남자 꼭 보 하 영화	1	1	0	1	1.0	True
9750248	재미 있 감동 있 야구팬 잘 보 ㅎㅎ	1	2	0	2	1.0	True
9972289	시간 흐르 변하 빛나 흑백영화	1	1	0	1	1.0	True
8496952	드라마 진짜 안보 사람 시간 없 안 보 도 걍 재미없 근데 보 없 ㄹ ㅇ 진리	1	0	0	0	0.0	False
10249133	보 상상 그 이상 보 되	1	0	1	-1	0.0	False
8834306	저주 받 걸작 ㅠ 묻 힌 영화 ㅠ	1	0	0	0	0.0	False
9479696	완전 재미있 연기 다 잘하 이쁘 짱짱 대박	1	1	1	0	0.0	False
7873269	꽃 빨 ㅋㅋ ㅋㅋ ㅋㅋ ㅋㅋ ㅋㅋ ㅋㅋ ㅋㅋ ㅋㅋ ㅋㅋ ㅋㅋ 진짜 짱	1	1	0	1	1.0	True
8079773	친구 가 보 여자 캐릭터 너무 웃기 ㅋ 역 쉬 여자 돈 되 ㅎㅎ	1	1	1	0	0.0	False
1921701	하루 보	1	0	0	0	0.0	False
9789669	견자 단 만들 영화 정말 재미	1	0	0	0	0.0	False
6749128	감동적 태양 짱 ^^	1	0	0	0	0.0	False
9676746	속이 다 시원하 우 감독 이제 욕 안 하	1	0	1	-1	0.0	False
9978708	좋 또 보	1	1	0	1	1.0	True
10209660	최고 영화 시나리오 배우 연기 빠지 없 놀랍 영화	1	2	2	0	0.0	False
7700225	드라마 여운 아직 가 질	1	0	0	0	0.0	False
9580567	생각 괜찮 약간 투자가 더되 좋 작품 조금 아쉽 다음번 더 다른 작품 해보 ㅎㅎ	1	1	1	0	0.0	False
9641589	보 보 없 영화 같 소수 사람 위하 다시 상영하 좋	1	1	0	1	1.0	True
8772257	볼만하 재미있 보 영화	1	1	0	1	1.0	True
457206	재미있 ㅎㅎ	1	1	0	1	1.0	True
9539946	이러 보	1	0	0	0	0.0	False
8587478	결혼 하 감 우 마음 이해하 수 있 같	1	2	0	2	1.0	True
9887016	정확하 도 이야기 로인 하 어떠하 사람 대하 자신 생각 내세우 마녀사냥 하 지금 이 현실 너무 비슷하 소름 끼치 마지막	1	1	2	-1	0.0	False
8519425	등록되 강호 용호 물 강호 용호 올바르 제목 와 같 영화 자료 중복 등록 되 하문석 정말 예쁘 아름답 주윤발 광영 카리스마 돋보이 하	1	2	0	2	1.0	True
4551428	인생 최고 영화	1	1	0	1	1.0	True
6742272	웃기 장면 이상하 음악 나오 장면	1	0	1	-1	0.0	False
9641500	그냥 무조건 굳 설명 필요 없	1	2	1	1	1.0	True
6193026	영화 드라마 비교하 가치 없 점 여야 하	1	1	0	1	1.0	True
7507830	오감도 가장 인상 깊 영화 역시 세 배우 정말 연기 너무 잘하 잘 만들 하 배우 만들 영화 같	1	1	3	-2	0.0	False
3852337	줄리 델피 항상 연기 참 자연 잘 하 좋 영화	1	3	2	1	1.0	True
9339283	태어나 영화 감상 후기 또 처음 솔직히 여친 보 하 때 돈 울 알 그냥 내시 쪼 개 생각 기대 초특급 감동 ㅎㅎ ㅎ	1	2	3	-1	0.0	False
9912536	살 모든 인류 보 영화	1	0	0	0	0.0	False
8085318	드라마 너무 재미있 ㅋㅋ ㅋ	1	1	1	0	0.0	False
10210754	최고 엿 최고	1	1	0	1	1.0	True
8628089	이 영화 식상하 속 굉장히 볼만하 생각하 기억나	1	0	0	0	0.0	False
9883433	지금껏 보 많 영화 이렇 좋 영화 처음 주인공 이야기 하나하나 노래 잘 표현되 영화 이런 영화 표현하 하 아쉽 정도 ㅠ 음악 좋아하 분 정말 추천 해드 리 ^^	1	4	0	4	1.0	True
9988760	김소현 팬 너무 재미있	1	1	1	0	0.0	False
10226596	최고 느와르 최고 연기	1	1	1	0	0.0	False
10213479	세 바스 티 살 가두 인간애 담기 시선 그 깊이 프레임 담 빔 벤더스 연출력	1	0	1	-1	0.0	False
8742700	감동 감동 백번 보 감동	1	1	0	1	1.0	True
509640	간만 서부극 스토리 밋밋하 총격 신과 케빈 형님 파워	1	0	0	0	0.0	False
9286360	이렇게 설레 영화 처음 최고 설레	1	1	0	1	1.0	True
4463499	아 연기력 빠져들	1	0	0	0	0.0	False
3424709	지나 아직 기억 생생하	1	1	0	1	1.0	True
6464953	흑백 임마 관심 병자 새끼	1	0	1	-1	0.0	False
8723725	여배우 각각 캐릭터 잘 반영하 이것 연기인 실제 구별 안 가 솔직하 표현 좋	1	3	0	3	1.0	True
7488075	최고 너무 너무 너무 재미 남	1	1	1	0	0.0	False
1328881	어찌 엇비슷하 포맷 늘 잼 날 윌리스 표 영화	1	0	0	0	0.0	False
6206820	장혁 연 정말	1	0	0	0	0.0	False
7101194	영화 자체 보 완성도 떨어지 영화 주 느낌 10점 만점	1	0	1	-1	0.0	False
3619466	추천 추천	1	1	0	1	1.0	True
9596016	꿀잼 낮 은거	1	0	0	0	0.0	False
8879999	몰입도 최고 여주인공 진심 멋있 다 잘 두 여전히 새롭 재미 ㅠㅠ 최고	1	4	0	4	1.0	True
9744519	왜 지금 보 진짜 최고	1	1	0	1	1.0	True
8404046	한번 보 본사 람만 남기 평점	1	0	0	0	0.0	False
9266070	보 영화 모르 ㅋㅋ 좋아하 하 ㅋㅋ	1	1	1	0	0.0	False
9370626	배우 연기 잘하 재미있 ㅋㅋ 만보 때 제일 재미있 ^^	1	1	1	0	0.0	False
888944	황제	1	0	0	0	0.0	False
1110751	농담 같 현실 그렇 좋 그렇 만점	1	1	0	1	1.0	True
9504299	라 메가 의외로 너무 귀엽 ㅋㅋ ㅋㅋ 타 너무 귀엽	1	1	1	0	0.0	False
4950025	생애 최고 영화 정통 멜로 영화 좋아하 분 강력 추천하	1	3	1	2	1.0	True
8685637	하이틴 영화 찾 우연히 보 와 진짜 재미있 전 인 진짜 잘 들 ㅎㅎ ㅎ 남주 여주 다 매력 넘치 흥미진진하 하이틴 맞먹 재미있 영화 굿 굿 ㅎ 나중 또 보 영화	1	3	0	3	1.0	True
1742537	미치 만들 하루키 류 이치 영화 보 나 왜 설레	1	0	1	-1	0.0	False
6596627	평화 콘서트 장면 소름 돋 위대하 밥 말리 영원하 밥 말리 조금 관심 있 분 음악 좋아하 꼭 보	1	2	2	0	0.0	False
7293833	사이버 펑크 장르 원조 과연 미래 인간 존재 설명 가능하 머리 칩 넣 영혼 없 그런 사람 규정하 수 있 쿠 사 소령 답 얻 참 어렵	1	4	2	2	1.0	True
7476446	현빈 이연희 정말 멋있 잔잔하 감동 전하 참 착하 영화	1	2	1	1	1.0	True
6841892	창작자 고뇌 뜻밖 번뜩 임 범인 이해하 못하 너무나 당연하 왜냐면 돈 자 언제나 소비자 ^^	1	2	0	2	1.0	True
9859619	게임 추억 안내하 대작	1	1	0	1	1.0	True
6993696	어찌 이러 있 완전 걸작	1	0	0	0	0.0	False
216866	무지 재미있 웃기 ㅋㅋ	1	1	0	1	1.0	True
10005768	재미있	1	1	0	1	1.0	True
8818976	그렇게 함께하 마음 그렇지만 함께하 없 현실	1	0	0	0	0.0	False
8718971	^^	1	0	0	0	0.0	False
10134817	어벤져스 재미있 ㅋㅋ	1	1	0	1	1.0	True
9429565	숨 막히 정도 영화 몰입 하 완전 최고 작품 이리하 홍콩 영화 보	1	1	2	-1	0.0	False
3023714	브루스 윌리스 역할 항상 그래도 재미있	1	1	0	1	1.0	True
9615695	진짜 추억 어리 때 좋	1	2	0	2	1.0	True
4634945	헐	1	0	0	0	0.0	False
9689192	나오 여자 왜 이렇게 매력적 ㅎㅎ	1	0	0	0	0.0	False
6489879	참 옛날 생각나 만들 영화 여자 하 좋 영화 생각하	1	2	1	1	1.0	True
9805529	진짜 완전 스타일 웃기 재미있 영화 정말 보 오랜만 마음 편히 기분 좋 영화 왜 이렇게 평이 안 좋	1	2	0	2	1.0	True
3384389	한국 영화 이끌 명배우	1	0	0	0	0.0	False
6989065	재미있 시간 가 주 모르	1	1	1	0	0.0	False
7410555	효주 웃 정말 매력 있	1	2	0	2	1.0	True
9513188	불멸 대작 주성치 천재	1	0	0	0	0.0	False
83787	조커 장난 정신없이 웃기 무섭 대단하 이웃 ㅋㅋ	1	0	1	-1	0.0	False
3440087	재미있	1	1	0	1	1.0	True
4271322	너무 보 상영하 모르 ㅠㅠ 이제 상영하 곳 없	1	0	2	-2	0.0	False
1801737	졸라 멋지 최고액 션 영화 역시 액션 홍콩 최고 ㅇ	1	2	0	2	1.0	True
9112416	아 남주 여주 외모 너무 밸 붕 집중	1	1	1	0	0.0	False
9748828	팔레스타인 이스라엘 대하 자살 폭탄 테러 독립운동 애국 행위 테러범 부르 안중근 테러범 부르 같	1	0	3	-3	0.0	False
4209099	마지막 금성무 가 이연걸 주먹 으 때리 장 대박	1	0	1	-1	0.0	False
6396777	일본 땅 찍 매국노 아직 저런 한심하 인간 감정 메 마른 사람	1	0	0	0	0.0	False
577762	안 주 아이	1	0	0	0	0.0	False
8045580	안보 10점 드리 ㅎㅎ 보 영 ㅠㅠ ㅠ	1	0	0	0	0.0	False
5209976	괜찮 연출 마음 듣	1	0	0	0	0.0	False
9340850	스토리 꽉 차 있 재미있	1	1	0	1	1.0	True
9724085	캐스팅 대박이 액션 시원하 좋 개인적 훨씬 재미있 감상하 평점 글 읽 밑 보 씨네 ㅋㅋ ㅋㅋ 뭐하 웃 기분 확 나쁘 전문가 한 줄 주절대 보 싫	1	3	3	0	0.0	False
5197299	박사 사랑하 수식 인생 그러하 신비감 사랑 따뜻하 늘 함께하	1	2	0	2	1.0	True
7787167	사람 살 곳 똑같 미국 한국 시골 도시 부자 가난하 자나 등장인물 마음씨 아름답 잔잔하 흐뭇하 영화	1	2	0	2	1.0	True
9026504	재미있 평점 안 좋 흔하 스토리 길 하 은근 그림 재미 있 재치 연기 보 때 안 지루하	1	2	1	1	1.0	True
5578921	짱 더 이상 말 필요 없 꼭 보 토 시슬리 너무 멋 찌	1	0	3	-3	0.0	False
4451939	으하하 너무 웃기	1	0	1	-1	0.0	False
8760935	비록 하늘나라 가 항상 보 항상 저의 가슴속 살 영원하 팬 부디 하늘나라 고통 받 마 행복하	1	1	2	-1	0.0	False
9700059	형사 건 대결 구도 좋 예 보이 영화	1	1	0	1	1.0	True
6693066	짱	1	0	0	0	0.0	False
8659716	슈퍼 주니어 특 희 철 예성 강인 신동 성민 혁 동해 시원 규현 기범 한경	1	0	0	0	0.0	False
7516713	굉장히 재미있 ㅎ	1	1	0	1	1.0	True
260747	너무나 아름답 음악 그리고 알렉시	1	1	0	1	1.0	True
10128725	진짜 이런 명작 다시 나오 있	1	0	0	0	0.0	False
10218657	가슴 졸이 본 영화 승리 복수 끝 죽 버티	1	1	2	-1	0.0	False
9980275	지금 보 볼만하 코미디 영화 이때 박중훈 전성기	1	0	0	0	0.0	False
4988009	아 양민수	1	0	0	0	0.0	False
8909541	인물 들 상 소품 아름답 풍경 한몫	1	1	1	0	0.0	False
2225814	재미있	1	1	0	1	1.0	True
10175148	저렇 근로자 노동권 처참히 유린 왜 노동자 내지	1	0	0	0	0.0	False
2541748	개인적 가장 괜찮 임권택 감독 영화	1	0	0	0	0.0	False
1109482	늙 대하 영화 보 고개 끄덕이 되	1	0	0	0	0.0	False
4668778	세 메이 얘기하 글 보 안 쓸 없 ㅋㅋ 어리 마음 세 메이 짝사랑하	1	0	0	0	0.0	False
8422513	좋 음악 아름답 영화	1	2	0	2	1.0	True
10218979	어린이 꿈 희망 지켜 주 수호신 스토리 카메라 연출 컨셉 디자인 모두 다 훌륭하 애니메이션	1	0	0	0	0.0	False
4129130	오랜만 슬프 눈물 흘리	1	0	2	-2	0.0	False
635875	TV 시리즈 극장판 옮기 애니메이션 최고	1	1	0	1	1.0	True
5882275	다시 보 명 드라마 오늘날 한석규 최민식 김원희 만들 드라마	1	0	0	0	0.0	False
278044	후반부 시나리오 좀 아쉽 구 웃	1	1	0	1	1.0	True
8374968	진짜 요즘 볼만하 티비 없 너무 기다리 드라마 실제 들 같 더욱 공감 가구 캐릭터 하나하나 너무 매력적 스토리 넘 재미나 느낌 대 쭉 가 ^^	1	0	2	-2	0.0	False
10104373	만들 재개봉 하 보 사람 보	1	0	0	0	0.0	False
8737736	재미있 구 허허허허	1	1	0	1	1.0	True
4030387	주인공 교수 에로틱 스릴러 같 멋지 마지막 좀	1	1	0	1	1.0	True
9815297	정말 사랑하 은수 바보 같 이기적 시간 지나 참 바보 사랑하 알 오늘 따르 더 보	1	3	1	2	1.0	True
1272258	마음 울리 영화	1	0	0	0	0.0	False
5595993	웬 표절 ㅋㅋ 그냥저냥 재미있 보	1	1	0	1	1.0	True
8044822	사랑 죽음 질문 아름답 동화 풀어내 참신하 돋보이 영화 그리고 사랑스럽 라 셀 발레리	1	2	1	1	1.0	True
9493317	평점 솔직히 개 어 개꿀잼 인 뎅 씹 오 스토리 콧물 제곱 콧물 바지 티셔츠 모두 젖 팬티 동시 세 응 가 들 속 마음 영원히 남을 것	1	0	2	-2	0.0	False
7916782	간만 너무 사랑스럽 운영 고전 스타일 현대적 이끌 그 당시 물건 다 구하 치밀하 원형 전동 타자기 정말 대박 ㅎㅎ	1	0	1	-1	0.0	False
4916629	출연진 엠넷 엠넷 시청자 출연자 모두 가 경향 있	1	0	0	0	0.0	False
8048104	평소 패션 스타일 이외 성형하 자연 얼굴 연기 고수하 처음 사랑하 되 영화 ^^	1	1	1	0	0.0	False
5503298	끝 약간 아쉽 끊임없이 흐르 아름답 선율 10점 만점 10점	1	1	0	1	1.0	True
3535523	나오 학교 학교 배경 10점 ㅋㅋ ㅋㅋ ㅋㅋ	1	0	0	0	0.0	False
8525073	씨네 기자 네이버 로 길 금지	1	0	1	-1	0.0	False
8077003	마음 훈훈하 영화	1	0	0	0	0.0	False
8669625	군대 가 기전 친구 영화관 본기 ㅋㅋ 재미있	1	2	0	2	1.0	True
5679961	역시 테레사 팔 이쁘	1	0	0	0	0.0	False
3083979	이전 보 영화 최고 좋아하 키아누 최근 알	1	2	0	2	1.0	True
1423794	역시 재미있 ㅓ ㅋㅋ ㅋ	1	1	0	1	1.0	True
9722990	솔직히 내평 점 너무 평점 낮 단순 액션 추구 하 평점 낮 있 액션 없 긴장감 몰입도 장난 작품 대하 점수 높 치 주 되 생각하 대사 하나하나 리암 니슨 특유 포스 좔좔 풍 김 추천	1	1	2	-1	0.0	False
8963227	재미있 길 하 약 함 ㅎㅎ	1	1	0	1	1.0	True
8872838	기대 안 보 무 거우 재미있 소재 거리	1	2	0	2	1.0	True
4421544	사랑 생각 들 저런 사람 만나 고	1	1	0	1	1.0	True
2836104	보 최고 중의	1	1	0	1	1.0	True
8164382	영화 괜찮 평점 왜 낮 ㅋㅋ 평점 조절	1	1	0	1	1.0	True
9227102	이런 분위기 영화 너무 좋 아내 모든 에 나오 장성기 캐릭터 안토니오 모티프 만들 같 느낌 받 하지만 우리나라 팔 제목 마음 안 들 하지만 영화 정말 좋	1	1	1	0	0.0	False
7459633	오랜만 볼만하 드라마	1	0	0	0	0.0	False
6044111	오 다기 밤 도쿄 헤매 장면 삽입곡	1	0	1	-1	0.0	False
4788415	진짜 날 이런 한국 영화 소소 좋	1	1	0	1	1.0	True
716010	출연진 모두 이 드라마 위하 태어나 과언	1	0	0	0	0.0	False
9759480	캬 한두 달 보 있 대단하 정말 대단하	1	0	0	0	0.0	False
8597549	영화 단순하 야 한영 여자 비극 애환 담 영화 단순하 사람 그냥 야 한영 생각하	1	0	1	-1	0.0	False
8703322	정말 디즈니 로맨틱 하 감성 잘 끈 말 야그리 그 속 진리 표현 하 없 살 있 가장 중요하 이끌 말 가사 쥑이 애	1	2	0	2	1.0	True
6569093	물위 둥둥 뜨 섬 관리 하 몸 파 여자 죽 들어오 남자 그 속 벌어지 이야기 김기덕 감독 역시 대가 공간 보 그 공간 속 인물 배치하 남짓 한곳 생활하 들 안개 자욱하 잊	1	0	2	-2	0.0	False
10193990	유쾌하 부자 간의 애정 느끼	1	3	0	3	1.0	True
9937364	스타트 보 보	1	0	0	0	0.0	False
4104899	멋지	1	1	0	1	1.0	True
10132760	마무리 좋 완성도 최고	1	2	0	2	1.0	True
6713343	모두 머리 매 도	1	0	0	0	0.0	False
8818740	지금껏 한편 빠지지 수사관 범인 찾 몰입 몰입 스토리 배우 영상 음악 모든 굿 여자 부르 노래 좋	1	1	0	1	1.0	True
1462559	영화 넘나 들 드라마	1	0	0	0	0.0	False
1721185	영구 시리즈 다 좋 있 좀 까먹 긴하	1	1	0	1	1.0	True
9539955	어리 때 다르 본 같 명작 마지막 부분 너무 슬프 보 최고 영화	1	1	2	-1	0.0	False
4549990	잼 있	1	0	0	0	0.0	False
39148	황비홍 이름 만들 그 재미 느끼 수 있	1	0	0	0	0.0	False
9649632	명작 명작 왜 하 짠 하	1	0	0	0	0.0	False
1031315	이 드라마 함께 한국 농구 붐 업	1	0	0	0	0.0	False
9904131	온통 가위질 하	1	0	0	0	0.0	False
4389052	아이 해맑 얼굴 마음 정화 영화 감사하	1	1	0	1	1.0	True
9332812	클레이 에니메이션 정말 걸작 하 만들 같 최고 어떻하 이렇게 스토리 튼튼하 잘 만들	1	2	0	2	1.0	True
7006317	재미있 감동적 ^^	1	1	0	1	1.0	True
9928503	습관 상처 주 상처 받 살아가 바라 엄마	1	0	0	0	0.0	False
8293245	재미있 보 홀로 집 시리즈 마지막 작품	1	1	0	1	1.0	True
5811044	많이 울 영화 너무 좋 ㅜㅜ 포스터 좀	1	1	2	-1	0.0	False
7858200	작품 갈등 해결하 기뻐하	1	0	0	0	0.0	False
7633402	봄	1	0	0	0	0.0	False
1703697	전혀 눈물 짜내 영화 보 내내 감동 눈물 흐르 ㅠ	1	1	1	0	0.0	False
9213201	시간 기다리 개꿀잼	1	0	0	0	0.0	False
10122126	와 이 영화 장난	1	0	0	0	0.0	False
5775281	영화 굉장히 흥미 긴장감 있 재미있 ^^	1	1	0	1	1.0	True
5219710	성공 사랑 쟁취하 여자 강추 더티 댄싱 함께 꼭 보 영화	1	2	0	2	1.0	True
8883661	정말 훈훈하 영화	1	0	0	0	0.0	False
7795557	이민우 발 연기 오글거리 처음 지루하 중 후반 부로 가 진짜 감동 ㅠㅠ 보 영화 가장 눈물 쏟 기억하	1	1	1	0	0.0	False
9246746	요리 하 있 진정하 드라마	1	0	0	0	0.0	False
9256714	탐 크루즈 액션 그만하 코미디 로맨스 성공하 이렇게 멋있	1	1	0	1	1.0	True
3501334	급무 비 좀비 물 보 주 모르 허 접 이 영화 논하 말 이블 데드 보고	1	0	1	-1	0.0	False
3290495	너무 안타깝 영화	1	0	1	-1	0.0	False
9329835	이성재 커리어 빼놓 없 영화	1	0	0	0	0.0	False
8084255	아름답 사랑 이야기	1	2	0	2	1.0	True
3847966	용기 자만 미인 얻 용기 자만 아들 구하	1	1	0	1	1.0	True
4289244	가슴 따땃하 영화 ^^ 공항 가 인연 생기	1	0	0	0	0.0	False
9699511	후반 갈수록 아름답 인간 생애 죽음 모두 자연 일부 임 잘 그리 마지막 눈물 한 방울	1	2	1	1	1.0	True
9499602	다행 무간 보 시기 인생 가장 내가 젊 두뇌 잘 돌아가 시기	1	1	0	1	1.0	True
1791751	와 진짜 잘 만들 애니메이션	1	1	0	1	1.0	True
6884402	진짜 깜짝 놀라 재미	1	0	0	0	0.0	False
4067594	독특하 재미있	1	1	0	1	1.0	True
5765369	마지막 좀 아쉽 회상하 방식 너무 신선하 좋 영화	1	2	1	1	1.0	True
